(25.85, 11.78, -7.34) | 38.24762 | 9.562363 
(25.36, 11.72, -7.93) | 38.79504 | 9.583183 
(24.84, 11.65, -8.52) | 39.34344 | 9.607487 
(24.29, 11.57, -9.10) | 39.89072 | 9.625602 
(23.72, 11.50, -9.66) | 40.43487 | 9.643874 
(23.13, 11.42, -10.22) | 40.97399 | 9.662065 
(22.51, 11.34, -10.77) | 41.50626 | 9.680193 
(21.87, 11.26, -11.31) | 42.0299 | 9.70323 
(21.20, 11.18, -11.83) | 42.54319 | 9.722621 
(20.52, 11.09, -12.34) | 43.04448 | 9.740966 
(19.81, 11.00, -12.84) | 43.53217 | 9.765159 
(19.08, 10.91, -13.33) | 44.00476 | 9.787672 
(18.33, 10.82, -13.81) | 44.46085 | 9.801464 
(17.57, 10.73, -14.26) | 44.89914 | 9.824385 
(16.78, 10.63, -14.71) | 45.31842 | 9.84398 
(15.98, 10.53, -15.14) | 45.71762 | 9.865741 
(15.17, 10.43, -15.55) | 46.09573 | 9.88022 
(14.33, 10.33, -15.95) | 46.45179 | 9.903129 
(13.48, 10.23, -16.33) | 46.78495 | 9.92265 
(12.62, 10.13, -16.70) | 47.09436 | 9.946846 
(11.75, 10.02, -17.04) | 47.37923 | 9.965063 
(10.86, 9.92, -17.37) | 47.63876 | 9.98321 
(9.96, 9.81, -17.68) | 47.87223 | 10.00625 
(9.05, 9.71, -17.98) | 48.07893 | 10.02565 
(8.13, 9.60, -18.25) | 48.25821 | 10.04385 
(7.20, 9.49, -18.51) | 48.40945 | 10.06208 
(6.27, 9.38, -18.74) | 48.53212 | 10.08023 
(5.33, 9.28, -18.96) | 48.56807 | 10.10487 
(4.37, 9.19, -19.16) | 49.05179 | 10.12727 
(3.40, 9.11, -19.34) | 49.5127 | 10.14096 
(2.42, 9.03, -19.50) | 49.94923 | 10.17089 
(1.42, 8.97, -19.63) | 50.35997 | 10.18336 
(0.41, 8.92, -19.75) | 50.74367 | 10.20611 
(-0.61, 8.89, -19.83) | 51.09925 | 10.22576 
(-1.63, 8.86, -19.89) | 51.42588 | 10.24261 
(-2.67, 8.84, -19.93) | 51.72295 | 10.26204 
(-3.70, 8.84, -19.94) | 51.99016 | 10.28686 
(-4.74, 8.83, -19.93) | 51.78111 | 10.30952 
(-5.77, 8.82, -19.90) | 51.53688 | 10.32105 
(-6.79, 8.81, -19.84) | 51.25825 | 10.3409 
(-7.81, 8.80, -19.76) | 50.94616 | 10.36511 
(-8.82, 8.79, -19.66) | 50.60171 | 10.38329 
(-9.81, 8.78, -19.54) | 50.22612 | 10.40181 
(-10.80, 8.77, -19.39) | 49.82068 | 10.43034 
(-11.77, 8.76, -19.22) | 49.38675 | 10.44388 
(-12.73, 8.74, -19.03) | 48.92575 | 10.46051 
(-13.68, 8.73, -18.82) | 48.43914 | 10.48021 
(-14.61, 8.71, -18.59) | 47.92844 | 10.50909 
(-15.52, 8.70, -18.34) | 47.39529 | 10.52264 
(-16.42, 8.68, -18.06) | 46.84146 | 10.54548 
(-17.29, 8.66, -17.77) | 46.26886 | 10.56502 
(-18.15, 8.65, -17.45) | 45.67955 | 10.58676 
(-18.99, 8.63, -17.12) | 45.07575 | 10.60155 
(-19.80, 8.61, -16.76) | 44.45973 | 10.62314 
(-20.60, 8.59, -16.39) | 43.83384 | 10.64385 
(-21.36, 8.57, -16.00) | 43.20043 | 10.66063 
(-22.11, 8.55, -15.58) | 42.56183 | 10.68019 
(-22.83, 8.52, -15.16) | 41.9204 | 10.70446 
(-23.52, 8.50, -14.71) | 41.27849 | 10.72259 
(-24.19, 8.48, -14.25) | 40.63859 | 10.74081 
(-24.83, 8.45, -13.77) | 40.00335 | 10.76369 
(-25.44, 8.43, -13.27) | 39.37569 | 10.78321 
(-26.03, 8.40, -12.76) | 38.75882 | 10.80138 
(-26.58, 8.38, -12.24) | 38.15625 | 10.82578 
(-27.11, 8.35, -11.70) | 37.57168 | 10.84864 
(-27.60, 8.32, -11.15) | 37.00889 | 10.86208 
(-28.06, 8.30, -10.59) | 36.47167 | 10.88491 
(-28.50, 8.27, -10.02) | 35.96368 | 10.90454 
(-28.90, 8.24, -9.43) | 35.48846 | 10.92635 
(-29.27, 8.21, -8.83) | 35.04932 | 10.94093 
(-29.60, 8.18, -8.23) | 34.64936 | 10.97118 
(-29.91, 8.15, -7.62) | 34.29148 | 10.98326 
(-30.21, 8.11, -7.00) | 34.30076 | 11.00255 
(-30.52, 8.08, -6.39) | 34.31117 | 11.02662 
(-30.82, 8.03, -5.77) | 34.32269 | 11.04388 
(-31.12, 7.99, -5.16) | 34.33533 | 11.07054 
(-31.43, 7.94, -4.55) | 34.34909 | 11.08032 
(-31.73, 7.88, -3.93) | 34.36397 | 11.10462 
(-32.04, 7.83, -3.32) | 34.37995 | 11.12262 
(-32.34, 7.76, -2.70) | 34.39705 | 11.14083 
(-32.64, 7.70, -2.09) | 34.41526 | 11.16849 
(-32.95, 7.63, -1.48) | 34.43457 | 11.18332 
(-33.25, 7.55, -0.86) | 34.45499 | 11.20487 
(-33.56, 7.48, -0.25) | 34.47652 | 11.22268 
(-33.86, 7.39, 0.37) | 34.49915 | 11.24095 
(-34.16, 7.31, 0.98) | 34.52288 | 11.26208 
(-34.47, 7.22, 1.59) | 34.54771 | 11.28641 
(-34.77, 7.13, 2.21) | 34.57363 | 11.30449 
(-35.08, 7.03, 2.82) | 34.60065 | 11.32257 
(-35.38, 6.93, 3.44) | 34.62875 | 11.3408 
(-35.68, 6.82, 4.05) | 34.65795 | 11.36213 
(-35.99, 6.71, 4.66) | 34.68823 | 11.38111 
(-36.29, 6.60, 5.28) | 34.71959 | 11.40147 
(-36.60, 6.48, 5.89) | 34.75203 | 11.42914 
(-36.90, 6.36, 6.51) | 34.78555 | 11.44388 
(-37.20, 6.24, 7.12) | 34.82014 | 11.46554 
(-37.51, 6.11, 7.73) | 34.8558 | 11.48021 
(-37.81, 5.98, 8.35) | 34.89253 | 11.50185 
(-38.12, 5.84, 8.96) | 34.93032 | 11.52343 
(-38.42, 5.70, 9.58) | 34.96917 | 11.54534 
(-38.72, 5.56, 10.19) | 35.00908 | 11.56626 
(-39.03, 5.41, 10.80) | 35.05004 | 11.58234 
(-39.33, 5.26, 11.42) | 35.09205 | 11.60207 
(-39.64, 5.10, 12.03) | 35.13511 | 11.62629 
(-39.94, 4.94, 12.65) | 35.1792 | 11.64468 
(-40.24, 4.78, 13.26) | 35.22434 | 11.66273 
(-40.55, 4.61, 13.87) | 35.27051 | 11.68511 
(-40.85, 4.44, 14.49) | 35.3177 | 11.70574 
(-41.16, 4.26, 15.10) | 35.36593 | 11.72332 
(-41.46, 4.08, 15.72) | 35.41517 | 11.7415 
(-41.76, 3.90, 16.33) | 35.46544 | 11.76876 
(-42.07, 3.71, 16.94) | 35.51671 | 11.78333 
(-42.37, 3.52, 17.56) | 35.56899 | 11.80623 
(-42.68, 3.32, 18.17) | 35.62228 | 11.82061 
(-42.98, 3.12, 18.79) | 35.67656 | 11.84669 
(-43.28, 2.92, 19.40) | 35.73185 | 11.86207 
(-43.59, 2.71, 20.01) | 35.78812 | 11.88335 
(-43.89, 2.50, 20.63) | 35.84537 | 11.90442 
(-44.20, 2.29, 21.24) | 35.90361 | 11.92873 
(-44.50, 2.07, 21.86) | 35.96283 | 11.9409 
(-44.80, 1.85, 22.47) | 36.02301 | 11.96508 
(-45.11, 1.62, 23.08) | 36.08416 | 11.98662 
(-45.41, 1.39, 23.70) | 36.14627 | 12.00144 
(-45.72, 1.15, 24.31) | 36.20934 | 12.02562 
(-46.02, 0.92, 24.93) | 36.27337 | 12.04382 
(-46.32, 0.67, 25.54) | 36.33833 | 12.06193 
(-46.63, 0.43, 26.15) | 36.40424 | 12.0809 
(-46.93, 0.18, 26.77) | 36.47109 | 12.10941 
(-47.24, -0.08, 27.38) | 36.53886 | 12.12333 
(-47.54, -0.33, 28.00) | 36.60757 | 12.14829 
(-47.84, -0.60, 28.61) | 36.67719 | 12.16513 
(-48.15, -0.86, 29.22) | 36.74773 | 12.18681 
(-48.45, -1.13, 29.84) | 36.81918 | 12.20153 
(-48.76, -1.41, 30.45) | 36.89154 | 12.22309 
(-49.06, -1.68, 31.07) | 36.96479 | 12.24383 
(-49.36, -1.97, 31.68) | 37.03894 | 12.26821 
(-49.67, -2.25, 32.29) | 37.11398 | 12.28027 
(-49.97, -2.54, 32.91) | 37.1899 | 12.30452 
(-50.28, -2.83, 33.52) | 37.2667 | 12.32271 
(-50.58, -3.13, 34.14) | 37.34437 | 12.34686 
(-50.88, -3.43, 34.75) | 37.42291 | 12.36516 
(-51.19, -3.74, 35.36) | 37.50232 | 12.3833 
(-51.49, -4.05, 35.98) | 37.58257 | 12.40142 
(-51.80, -4.36, 36.59) | 37.66368 | 12.42574 
(-52.10, -4.68, 37.21) | 37.74564 | 12.44142 
(-52.40, -5.00, 37.82) | 37.82843 | 12.46203 
(-52.71, -5.32, 38.43) | 37.91206 | 12.48023 
(-53.01, -5.65, 39.05) | 37.99652 | 12.50446 
(-53.32, -5.98, 39.66) | 38.08181 | 12.52694 
(-53.62, -6.32, 40.28) | 38.16791 | 12.54099 
(-53.92, -6.66, 40.89) | 38.25482 | 12.56322 
(-54.23, -7.01, 41.50) | 38.34254 | 12.58354 
(-54.53, -7.35, 42.12) | 38.43106 | 12.60426 
(-54.84, -7.71, 42.73) | 38.52038 | 12.62038 
(-55.14, -8.06, 43.35) | 38.61049 | 12.64231 
(-55.44, -8.42, 43.96) | 38.70138 | 12.66114 
(-55.75, -8.79, 44.57) | 38.79305 | 12.68089 
(-56.05, -9.15, 45.19) | 38.88549 | 12.70914 
(-56.36, -9.53, 45.80) | 38.97871 | 12.72287 
(-56.66, -9.90, 46.42) | 39.07269 | 12.74553 
(-56.96, -10.28, 47.03) | 39.16742 | 12.76539 
(-57.27, -10.67, 47.64) | 39.26291 | 12.78136 
(-57.57, -11.05, 48.26) | 39.35914 | 12.80195 
(-57.88, -11.44, 48.87) | 39.45611 | 12.82629 
(-58.18, -11.84, 49.49) | 39.55382 | 12.84457 
(-58.48, -12.24, 50.10) | 39.65226 | 12.8629 
(-58.79, -12.64, 50.72) | 39.75142 | 12.88117 
(-59.09, -13.05, 51.33) | 39.8513 | 12.90433 
(-59.40, -13.46, 51.94) | 39.9519 | 12.92765 
(-59.70, -13.88, 52.56) | 40.0532 | 12.9417 
(-60.00, -14.30, 53.17) | 40.15521 | 12.96447 
(-60.31, -14.72, 53.79) | 40.25792 | 12.98438 
(-60.61, -15.15, 54.40) | 40.36132 | 13.0008 
(-60.92, -15.58, 55.01) | 40.4654 | 13.02029 
(-61.22, -16.01, 55.63) | 40.57017 | 13.0447 
(-61.52, -16.45, 56.24) | 40.67561 | 13.0628 
(-61.83, -16.89, 56.86) | 40.78173 | 13.08148 
(-62.13, -17.34, 57.47) | 40.8885 | 13.11022 
(-62.44, -17.79, 58.08) | 40.99595 | 13.12334 
(-62.74, -18.24, 58.70) | 41.10405 | 13.1461 
(-63.04, -18.70, 59.31) | 41.21279 | 13.16576 
(-63.35, -19.16, 59.93) | 41.32219 | 13.18205 
(-63.65, -19.63, 60.54) | 41.43222 | 13.20641 
(-63.96, -20.10, 61.15) | 41.54289 | 13.22625 
(-64.26, -20.57, 61.77) | 41.65419 | 13.24449 
(-64.56, -21.05, 62.38) | 41.76611 | 13.26272 
(-64.87, -21.53, 63.00) | 41.87865 | 13.28037 
(-65.17, -22.02, 63.61) | 41.99181 | 13.30458 
(-65.48, -22.51, 64.22) | 42.10558 | 13.32587 
(-65.78, -23.00, 64.84) | 42.21996 | 13.34083 
(-66.08, -23.50, 65.45) | 42.33493 | 13.36583 
(-66.39, -24.00, 66.07) | 42.4505 | 13.38334 
(-66.69, -24.51, 66.68) | 42.56666 | 13.41109 
(-67.00, -25.01, 67.29) | 42.68341 | 13.42581 
(-67.30, -25.53, 67.91) | 42.80073 | 13.44387 
(-67.60, -26.05, 68.52) | 42.91864 | 13.46202 
(-67.91, -26.57, 69.14) | 43.03711 | 13.48027 
(-68.21, -27.09, 69.75) | 43.15615 | 13.50848 
(-68.52, -27.62, 70.36) | 43.27576 | 13.52347 
(-68.82, -28.15, 70.98) | 43.39592 | 13.54545 
(-69.12, -28.69, 71.59) | 43.51663 | 13.56597 
(-69.43, -29.23, 72.21) | 43.63789 | 13.5823 
(-69.73, -29.77, 72.82) | 43.7597 | 13.60227 
(-70.04, -30.32, 73.43) | 43.88204 | 13.62644 
(-70.34, -30.88, 74.05) | 44.00492 | 13.64472 
(-70.64, -31.43, 74.66) | 44.12833 | 13.66548 
(-70.95, -31.99, 75.28) | 44.25227 | 13.68123 
(-71.25, -32.56, 75.89) | 44.37672 | 13.7054 
(-71.56, -33.12, 76.50) | 44.5017 | 13.72723 
(-71.86, -33.70, 77.12) | 44.62718 | 13.74166 
(-72.16, -34.27, 77.73) | 44.75318 | 13.76323 
(-72.47, -34.85, 78.35) | 44.87968 | 13.78447 
(-72.77, -35.44, 78.96) | 45.00667 | 13.80841 
(-73.08, -36.02, 79.57) | 45.13417 | 13.82649 
(-73.38, -36.62, 80.19) | 45.26215 | 13.84468 
(-73.68, -37.21, 80.80) | 45.39063 | 13.86277 
(-73.99, -37.81, 81.42) | 45.51958 | 13.88151 
(-74.29, -38.41, 82.03) | 45.64901 | 13.91029 
(-74.60, -39.02, 82.64) | 45.77892 | 13.92348 
(-74.90, -39.63, 83.26) | 45.9093 | 13.94655 
(-75.20, -40.25, 83.87) | 46.04015 | 13.9706 
(-75.51, -40.87, 84.49) | 46.17146 | 13.98129 
(-75.81, -41.49, 85.10) | 46.30323 | 14.00274 
(-76.12, -42.12, 85.71) | 46.43545 | 14.02695 
(-76.42, -42.75, 86.33) | 46.56813 | 14.04473 
(-76.72, -43.38, 86.94) | 46.70125 | 14.06285 
(-77.03, -44.02, 87.56) | 46.83482 | 14.08106 
(-77.33, -44.66, 88.17) | 46.96882 | 14.10535 
(-77.64, -45.31, 88.78) | 47.10326 | 14.12229 
(-77.94, -45.96, 89.40) | 47.23814 | 14.14154 
(-78.24, -46.62, 90.01) | 47.37344 | 14.17076 
(-78.55, -47.27, 90.63) | 47.50917 | 14.18414 
(-78.85, -47.94, 91.24) | 47.64532 | 14.20626 
(-79.16, -48.60, 91.85) | 47.78189 | 14.22041 
(-79.46, -49.27, 92.47) | 47.91887 | 14.24306 
(-79.76, -49.95, 93.08) | 48.05626 | 14.26283 
(-80.07, -50.62, 93.70) | 48.19407 | 14.28449 
(-80.37, -51.31, 94.31) | 48.33227 | 14.30512 
(-80.68, -51.99, 94.92) | 48.47087 | 14.32139 
(-80.98, -52.68, 95.54) | 48.60987 | 14.34149 
(-81.28, -53.38, 96.15) | 48.74926 | 14.36575 
(-81.59, -54.07, 96.77) | 48.88905 | 14.38412 
(-81.89, -54.77, 97.38) | 49.02922 | 14.40198 
(-82.20, -55.48, 97.99) | 49.16977 | 14.42442 
(-82.50, -56.19, 98.61) | 49.3107 | 14.4446 
(-82.81, -56.90, 99.22) | 49.45201 | 14.4633 
(-83.11, -57.62, 99.84) | 49.5937 | 14.48077 
(-83.41, -58.34, 100.45) | 49.73575 | 14.50794 
(-83.72, -59.07, 101.06) | 49.87817 | 14.52269 
(-84.02, -59.79, 101.68) | 50.02096 | 14.54475 
(-84.33, -60.53, 102.29) | 50.1641 | 14.56524 
(-84.63, -61.26, 102.91) | 50.30761 | 14.58609 
(-84.93, -62.01, 103.52) | 50.45147 | 14.60203 
(-85.24, -62.75, 104.13) | 50.59568 | 14.62414 
(-85.54, -63.50, 104.75) | 50.74024 | 14.64388 
(-85.85, -64.25, 105.36) | 50.88514 | 14.66817 
(-86.15, -65.01, 105.98) | 51.03039 | 14.68013 
(-86.45, -65.77, 106.59) | 51.17598 | 14.70448 
(-86.76, -66.53, 107.20) | 51.3219 | 14.72606 
(-87.06, -67.30, 107.82) | 51.46816 | 14.74089 
(-87.37, -68.07, 108.43) | 51.61475 | 14.76834 
(-87.67, -68.85, 109.05) | 51.76167 | 14.78331 
(-87.97, -69.63, 109.66) | 51.90892 | 14.80469 
(-88.28, -70.41, 110.27) | 52.05649 | 14.82583 
(-88.58, -71.20, 110.89) | 52.20438 | 14.84113 
(-88.89, -71.99, 111.50) | 52.35258 | 14.86211 
(-89.19, -72.79, 112.12) | 52.5011 | 14.88627 
(-89.49, -73.59, 112.73) | 52.64994 | 14.90451 
(-89.80, -74.39, 113.34) | 52.79908 | 14.92268 
(-90.10, -75.20, 113.96) | 52.94853 | 14.94088 
(-90.41, -76.01, 114.57) | 53.09828 | 14.96515 
(-90.71, -76.82, 115.19) | 53.24834 | 14.98673 
(-91.01, -77.64, 115.80) | 53.39869 | 15.00157 
(-91.32, -78.47, 116.41) | 53.54934 | 15.02321 
(-91.62, -79.29, 117.03) | 53.70029 | 15.04402 
(-91.93, -80.13, 117.64) | 53.85152 | 15.06813 
(-92.23, -80.96, 118.26) | 54.00305 | 15.08022 
(-92.53, -81.80, 118.87) | 54.15487 | 15.10453 
(-92.84, -82.64, 119.48) | 54.30696 | 15.12268 
(-93.14, -83.49, 120.10) | 54.45934 | 15.14084 
(-93.45, -84.34, 120.71) | 54.612 | 15.16914 
(-93.75, -85.19, 121.33) | 54.76494 | 15.18696 
(-94.05, -86.05, 121.94) | 54.91815 | 15.20492 
(-94.36, -86.91, 122.55) | 55.07164 | 15.2257 
(-94.66, -87.78, 123.17) | 55.2254 | 15.24111 
(-94.97, -88.65, 123.78) | 55.37942 | 15.2621 
(-95.27, -89.53, 124.40) | 55.53371 | 15.28634 
(-95.57, -90.40, 125.01) | 55.68826 | 15.30449 
(-95.88, -91.29, 125.62) | 55.84307 | 15.32264 
(-96.18, -92.17, 126.24) | 55.99815 | 15.34737 
(-96.49, -93.06, 126.85) | 56.15348 | 15.3651 
(-96.79, -93.96, 127.47) | 56.30907 | 15.3807 
(-97.09, -94.85, 128.08) | 56.46491 | 15.40616 
(-97.40, -95.75, 128.69) | 56.621 | 15.42577 
(-97.70, -96.66, 129.31) | 56.77734 | 15.4439 
(-98.01, -97.57, 129.92) | 56.93393 | 15.46213 
(-98.31, -98.48, 130.54) | 57.09076 | 15.48033 
(-98.61, -99.40, 131.15) | 57.24783 | 15.50465 
(-98.92, -100.32, 131.76) | 57.40515 | 15.52611 
(-99.22, -101.25, 132.38) | 57.5627 | 15.54085 
(-99.53, -102.18, 132.99) | 57.72049 | 15.56244 
(-99.83, -103.11, 133.61) | 57.87852 | 15.58325 
(-100.13, -104.05, 134.22) | 58.03677 | 15.60757 
(-100.44, -104.99, 134.83) | 58.19527 | 15.62566 
(-100.74, -105.93, 135.45) | 58.35398 | 15.64509 
(-101.05, -106.88, 136.06) | 58.51293 | 15.66215 
(-101.35, -107.83, 136.68) | 58.6721 | 15.68024 
(-101.65, -108.79, 137.29) | 58.8315 | 15.70779 
(-101.96, -109.75, 137.90) | 58.99112 | 15.72271 
(-102.26, -110.71, 138.52) | 59.15095 | 15.74414 
(-102.57, -111.68, 139.13) | 59.31101 | 15.7653 
(-102.87, -112.65, 139.75) | 59.47128 | 15.78184 
(-103.17, -113.63, 140.36) | 59.63177 | 15.80752 
(-103.48, -114.61, 140.98) | 59.79247 | 15.82569 
(-103.78, -115.60, 141.59) | 59.95338 | 15.84393 
(-104.09, -116.58, 142.20) | 60.1145 | 15.86212 
(-104.39, -117.58, 142.82) | 60.27583 | 15.88031 
(-104.69, -118.57, 143.43) | 60.43736 | 15.90457 
(-105.00, -119.57, 144.05) | 60.5991 | 15.92573 
(-105.30, -120.57, 144.66) | 60.76105 | 15.94102 
(-105.61, -121.58, 145.27) | 60.92319 | 15.96517 
(-105.91, -122.59, 145.89) | 61.08553 | 15.98326 
(-106.21, -123.61, 146.50) | 61.24808 | 16.00758 
(-106.52, -124.63, 147.12) | 61.41082 | 16.02563 
(-106.82, -125.65, 147.73) | 61.57375 | 16.04405 
(-107.13, -126.68, 148.34) | 61.73688 | 16.06203 
(-107.43, -127.71, 148.96) | 61.9002 | 16.08024 
(-107.73, -128.74, 149.57) | 62.06371 | 16.10215 
(-108.04, -129.78, 150.19) | 62.22741 | 16.12273 
(-108.34, -130.83, 150.80) | 62.39129 | 16.14086 
(-108.65, -131.87, 151.41) | 62.55537 | 16.16547 
(-108.95, -132.92, 152.03) | 62.7
